date,product_code,product,variant,sold_quantity,gross_price,gross_price_total
2021-01-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,48,123.9315,5948.71
2021-01-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,46,124.2640,5716.14
2021-01-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,184,129.5836,23843.38
2021-01-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,75,139.8962,10492.22
2021-01-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,193,135.6822,26186.66
2021-01-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,177,145.1474,25691.09
2021-01-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,34,142.9402,4859.97
2021-01-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,158,149.1034,23558.34
2021-01-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,65,150.2450,9765.93
2021-01-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,59,160.6912,9480.78
2021-01-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,116,160.5082,18618.95
2021-01-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,164,169.4999,27797.98
2021-01-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,28,176.4389,4940.29
2021-01-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,121,186.2917,22541.30
2021-01-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,68,185.4599,12611.27
2021-01-01,A1618150101,"AQ MB Elite",Standard,131,19.6485,2573.95
2021-01-01,A1618150102,"AQ MB Elite","Plus 1",90,20.4629,1841.66
2021-01-01,A1618150103,"AQ MB Elite","Plus 2",57,21.2017,1208.50
2021-01-01,A1618150104,"AQ MB Elite",Premium,91,21.4489,1951.85
2021-01-01,A1718150201,"AQ MB Crossx",Standard,108,21.8879,2363.89
2021-01-01,A1718150202,"AQ MB Crossx","Plus 1",109,22.8957,2495.63
2021-01-01,A1718150203,"AQ MB Crossx","Plus 2",92,27.3445,2515.69
2021-01-01,A1718150204,"AQ MB Crossx",Premium,39,28.3991,1107.56
2021-01-01,A1819150301,"AQ MB Crossx 2",Standard,121,28.8615,3492.24
2021-01-01,A1819150302,"AQ MB Crossx 2","Plus 1",17,31.9525,543.19
2021-01-01,A1819150303,"AQ MB Crossx 2","Plus 2",38,32.1924,1223.31
2021-01-01,A1819150304,"AQ MB Crossx 2",Premium,113,32.2612,3645.52
2021-01-01,A1919150401,"AQ MB Lito",Standard,52,33.7609,1755.57
2021-01-01,A1919150402,"AQ MB Lito","Plus 1",97,35.0256,3397.48
2021-01-01,A1919150403,"AQ MB Lito","Plus 2",107,35.8350,3834.35
2021-01-01,A1920150404,"AQ MB Lito",Premium,26,38.9780,1013.43
2021-01-01,A2020150501,"AQ MB Lito 2",Standard,130,41.3696,5378.05
2021-01-01,A2020150502,"AQ MB Lito 2","Plus 1",77,39.3932,3033.28
2021-01-01,A2021150503,"AQ MB Lito 2","Plus 2",26,45.4377,1181.38
2021-01-01,A2118150101,"AQ Master wired x1 Ms","Standard 1",306,2.9434,900.68
2021-01-01,A2118150102,"AQ Master wired x1 Ms","Standard 2",797,3.9998,3187.84
2021-01-01,A2118150103,"AQ Master wired x1 Ms","Plus 1",915,4.5295,4144.49
2021-01-01,A2118150104,"AQ Master wired x1 Ms","Plus 2",851,5.0459,4294.06
2021-01-01,A2118150105,"AQ Master wired x1 Ms","Premium 1",869,4.6904,4075.96
2021-01-01,A2118150106,"AQ Master wired x1 Ms","Premium 2",647,5.2542,3399.47
2021-01-01,A2218150201,"AQ Master wireless x1 Ms","Standard 1",349,5.4383,1897.97
2021-01-01,A2218150202,"AQ Master wireless x1 Ms","Standard 2",753,6.4054,4823.27
2021-01-01,A2219150203,"AQ Master wireless x1 Ms","Plus 1",266,6.7301,1790.21
2021-01-01,A2219150204,"AQ Master wireless x1 Ms","Plus 2",248,7.3526,1823.44
2021-01-01,A2219150205,"AQ Master wireless x1 Ms","Premium 1",223,7.9813,1779.83
2021-01-01,A2219150206,"AQ Master wireless x1 Ms","Premium 2",337,8.3193,2803.60
2021-01-01,A2319150301,"AQ Gamers Ms","Standard 1",1011,8.8044,8901.25
2021-01-01,A2319150302,"AQ Gamers Ms","Standard 2",699,8.9901,6284.08
2021-01-01,A2319150303,"AQ Gamers Ms","Plus 1",584,9.3977,5488.26
2021-01-01,A2319150304,"AQ Gamers Ms","Plus 2",924,10.4573,9662.55
2021-01-01,A2319150305,"AQ Gamers Ms","Premium 1",678,10.4370,7076.29
2021-01-01,A2319150306,"AQ Gamers Ms","Premium 2",666,10.8659,7236.69
2021-01-01,A2419150401,"AQ Lite Ms","Standard 1",971,11.4829,11149.90
2021-01-01,A2419150402,"AQ Lite Ms","Standard 2",300,11.2819,3384.57
2021-01-01,A2419150403,"AQ Lite Ms","Plus 1",917,10.8925,9988.42
2021-01-01,A2419150404,"AQ Lite Ms","Plus 2",978,11.6332,11377.27
2021-01-01,A2419150405,"AQ Lite Ms","Premium 1",121,12.7423,1541.82
2021-01-01,A2420150406,"AQ Lite Ms","Premium 2",892,12.2979,10969.73
2021-01-01,A2520150501,"AQ Maxima Ms","Standard 1",329,12.0689,3970.67
2021-01-01,A2520150502,"AQ Maxima Ms","Standard 2",982,14.5267,14265.22
2021-01-01,A2520150503,"AQ Maxima Ms","Plus 1",193,14.1682,2734.46
2021-01-01,A2520150504,"AQ Maxima Ms","Plus 2",478,14.2800,6825.84
2021-01-01,A2520150505,"AQ Maxima Ms","Premium 1",849,15.1762,12884.59
2021-01-01,A2520150506,"AQ Maxima Ms","Premium 2",164,14.5677,2389.10
2021-01-01,A2620150601,"AQ Qwerty Ms","Standard 1",372,14.9013,5543.28
2021-01-01,A2620150602,"AQ Qwerty Ms","Standard 2",659,15.8102,10418.92
2021-01-01,A2620150603,"AQ Qwerty Ms","Plus 1",578,15.9792,9235.98
2021-01-01,A2620150604,"AQ Qwerty Ms","Plus 2",813,16.5491,13454.42
2021-01-01,A2620150605,"AQ Qwerty Ms","Premium 1",676,16.5882,11213.62
2021-01-01,A2620150606,"AQ Qwerty Ms","Premium 2",387,16.7850,6495.80
2021-01-01,A2720150701,"AQ Trigger Ms","Standard 1",722,17.0917,12340.21
2021-01-01,A2721150702,"AQ Trigger Ms","Standard 2",200,17.2368,3447.36
2021-01-01,A2721150703,"AQ Trigger Ms","Plus 1",842,16.9353,14259.52
2021-01-01,A2721150704,"AQ Trigger Ms","Plus 2",807,19.5860,15805.90
2021-01-01,A2721150705,"AQ Trigger Ms","Premium 1",1038,19.4042,20141.56
2021-01-01,A2721150706,"AQ Trigger Ms","Premium 2",231,20.0537,4632.40
2021-01-01,A2821150801,"AQ Lumina Ms","Standard 1",129,21.7118,2800.82
2021-01-01,A2918150101,"AQ Master wired x1","Standard 1",498,6.8991,3435.75
2021-01-01,A2918150102,"AQ Master wired x1","Standard 2",769,7.5979,5842.79
2021-01-01,A2918150103,"AQ Master wired x1","Plus 1",234,7.7693,1818.02
2021-01-01,A2918150104,"AQ Master wired x1","Plus 2",535,8.9514,4789.00
2021-01-01,A2918150105,"AQ Master wired x1","Premium 1",727,9.4650,6881.06
2021-01-01,A2918150106,"AQ Master wired x1","Premium 2",160,10.4188,1667.01
2021-01-01,A3018150201,"AQ Master wireless x1","Standard 1",741,10.7955,7999.47
2021-01-01,A3018150202,"AQ Master wireless x1","Standard 2",794,11.0524,8775.61
2021-01-01,A3018150203,"AQ Master wireless x1","Plus 1",706,12.3739,8735.97
2021-01-01,A3019150204,"AQ Master wireless x1","Plus 2",572,11.6011,6635.83
2021-01-01,A3019150205,"AQ Master wireless x1","Premium 1",400,12.0509,4820.36
2021-01-01,A3019150206,"AQ Master wireless x1","Premium 2",591,13.0018,7684.06
2021-01-01,A3119150301,"AQ Gamers ","Standard 1",222,13.5061,2998.35
2021-01-01,A3119150302,"AQ Gamers ","Standard 2",201,15.3071,3076.73
2021-01-01,A3119150303,"AQ Gamers ","Plus 1",832,16.2407,13512.26
2021-01-01,A3120150304,"AQ Gamers ","Plus 2",264,16.3792,4324.11
2021-01-01,A3120150305,"AQ Gamers ","Premium 1",699,16.3218,11408.94
2021-01-01,A3120150306,"AQ Gamers ","Premium 2",118,19.3003,2277.44
2021-01-01,A3220150401,"AQ Lite","Standard 1",498,18.4943,9210.16
2021-01-01,A3220150402,"AQ Lite","Standard 2",876,18.7947,16464.16
2021-01-01,A3220150403,"AQ Lite","Plus 1",730,18.5844,13566.61
2021-01-01,A3220150404,"AQ Lite","Plus 2",546,18.4219,10058.36
2021-01-01,A3220150405,"AQ Lite","Premium 1",516,18.9415,9773.81
2021-01-01,A3220150406,"AQ Lite","Premium 2",185,20.0066,3701.22
2021-01-01,A3320150501,"AQ Maxima","Standard 1",172,20.3908,3507.22
2021-01-01,A3320150502,"AQ Maxima","Standard 2",783,21.6988,16990.16
2021-01-01,A3320150503,"AQ Maxima","Plus 1",447,20.8733,9330.37
2021-01-01,A3320150504,"AQ Maxima","Plus 2",370,22.1341,8189.62
2021-01-01,A3320150505,"AQ Maxima","Premium 1",852,23.0844,19667.91
2021-01-01,A3320150506,"AQ Maxima","Premium 2",715,23.7678,16993.98
2021-01-01,A3420150601,"AQ Qwerty","Standard 1",310,24.5690,7616.39
2021-01-01,A3420150602,"AQ Qwerty","Standard 2",686,23.9726,16445.20
2021-01-01,A3421150603,"AQ Qwerty","Plus 1",495,26.9507,13340.60
2021-01-01,A3421150604,"AQ Qwerty","Plus 2",614,27.4152,16832.93
2021-01-01,A3421150605,"AQ Qwerty","Premium 1",644,29.8692,19235.76
2021-01-01,A3421150606,"AQ Qwerty","Premium 2",153,29.6709,4539.65
2021-01-01,A3521150701,"AQ Trigger","Standard 1",114,29.3872,3350.14
2021-01-01,A3521150702,"AQ Trigger","Standard 2",255,30.3414,7737.06
2021-01-01,A3521150703,"AQ Trigger","Plus 1",185,31.7665,5876.80
2021-01-01,A3521150704,"AQ Trigger","Plus 2",736,33.6246,24747.71
2021-01-01,A3521150705,"AQ Trigger","Premium 1",723,34.5114,24951.74
2021-01-01,A3718150101,"AQ LION x1",Standard,39,16.5127,644.00
2021-01-01,A3718150102,"AQ LION x1","Plus 1 ",11,16.1015,177.12
2021-01-01,A3718150103,"AQ LION x1","Plus 2",13,17.5697,228.41
2021-01-01,A3718150105,"AQ LION x1",Premium,30,18.0312,540.94
2021-01-01,A3818150201,"AQ LION x2",Standard,13,17.2648,224.44
2021-01-01,A3818150202,"AQ LION x2","Plus 1 ",12,17.5197,210.24
2021-01-01,A3819150203,"AQ LION x2","Plus 2",69,18.4533,1273.28
2021-01-01,A3819150204,"AQ LION x2","Plus 3",28,21.1942,593.44
2021-01-01,A3819150205,"AQ LION x2",Premium,74,21.6066,1598.89
2021-01-01,A3920150301,"AQ LION x3",Standard,9,22.1454,199.31
2021-01-01,A3920150302,"AQ LION x3","Plus 1 ",80,23.1520,1852.16
2021-01-01,A3920150303,"AQ LION x3","Plus 2",70,25.4670,1782.69
2021-01-01,A3920150304,"AQ LION x3","Plus 3",12,25.0442,300.53
2021-01-01,A3920150305,"AQ LION x3",Premium,44,27.4546,1208.00
2021-01-01,A4020150401,"AQ Mx NB",Standard,81,26.9302,2181.35
2021-01-01,A4020150402,"AQ Mx NB","Plus 1 ",22,28.4500,625.90
2021-01-01,A4021150403,"AQ Mx NB","Plus 2",16,29.9423,479.08
2021-01-01,A4021150404,"AQ Mx NB","Plus 3",16,28.5800,457.28
2021-01-01,A4021150405,"AQ Mx NB",Premium,82,31.7029,2599.64
2021-01-01,A4118110105,"AQ Aspiron","Plus Blue",24,182.8932,4389.44
2021-01-01,A4118110106,"AQ Aspiron","Plus Red",24,187.7533,4506.08
2021-01-01,A4118110107,"AQ Aspiron","Premium Black",12,195.7721,2349.27
2021-01-01,A4218110201,"AQ Digit","Standard Grey",14,200.2732,2803.82
2021-01-01,A4218110202,"AQ Digit","Standard Blue",25,215.9341,5398.35
2021-01-01,A4218110203,"AQ Digit","Standard Red",38,236.8486,9000.25
2021-01-01,A4218110204,"AQ Digit","Plus Grey",17,232.1038,3945.76
2021-01-01,A4218110205,"AQ Digit","Plus Blue",10,240.1403,2401.40
2021-01-01,A4218110206,"AQ Digit","Plus Red",23,237.0183,5451.42
2021-01-01,A4218110207,"AQ Digit","Premium Black",17,249.1303,4235.22
2021-01-01,A4218110208,"AQ Digit","Premium Misty Green",39,243.0414,9478.61
2021-01-01,A4318110301,"AQ Velocity","Standard Grey",31,264.7000,8205.70
2021-01-01,A4319110302,"AQ Velocity","Standard Blue",9,267.2091,2404.88
2021-01-01,A4319110303,"AQ Velocity","Standard Red",21,261.2305,5485.84
2021-01-01,A4319110304,"AQ Velocity","Plus Grey",26,267.0636,6943.65
2021-01-01,A4319110305,"AQ Velocity","Plus Blue",36,277.8079,10001.08
2021-01-01,A4319110306,"AQ Velocity","Plus Red",9,275.8194,2482.37
2021-01-01,A4419110401,"AQ Elite","Standard Grey",36,271.3471,9768.50
2021-01-01,A4419110402,"AQ Elite","Standard Blue",30,281.9504,8458.51
2021-01-01,A4419110403,"AQ Elite","Standard Red",36,288.0503,10369.81
2021-01-01,A4419110404,"AQ Elite","Plus Grey",34,286.8973,9754.51
2021-01-01,A4419110405,"AQ Elite","Plus Blue",13,291.2071,3785.69
2021-01-01,A4419110406,"AQ Elite","Plus Red",21,287.5666,6038.90
2021-01-01,A4419110407,"AQ Elite","Premium Black",9,287.4934,2587.44
2021-01-01,A4419110408,"AQ Elite","Premium Misty Green",38,297.0277,11287.05
2021-01-01,A4519110501,"AQ Gen X","Standard Grey",31,311.8396,9667.03
2021-01-01,A4519110502,"AQ Gen X","Standard Blue",28,300.3378,8409.46
2021-01-01,A4519110503,"AQ Gen X","Standard Red",38,306.9189,11662.92
2021-01-01,A4520110504,"AQ Gen X","Plus Grey",32,341.7343,10935.50
2021-01-01,A4520110505,"AQ Gen X","Plus Blue",15,325.2156,4878.23
2021-01-01,A4520110506,"AQ Gen X","Plus Red",40,325.2561,13010.24
2021-01-01,A4520110507,"AQ Gen X","Premium Black",38,322.9426,12271.82
2021-01-01,A4520110508,"AQ Gen X","Premium Misty Green",15,327.0930,4906.40
2021-01-01,A4620110601,"AQ Gen Y","Standard Grey",9,347.2474,3125.23
2021-01-01,A4620110602,"AQ Gen Y","Standard Blue",7,346.6886,2426.82
2021-01-01,A4620110603,"AQ Gen Y","Standard Red",34,366.0459,12445.56
2021-01-01,A4620110604,"AQ Gen Y","Plus Grey",37,353.0982,13064.63
2021-01-01,A4620110605,"AQ Gen Y","Plus Blue",16,349.2525,5588.04
2021-01-01,A4620110606,"AQ Gen Y","Plus Red",17,348.5375,5925.14
2021-01-01,A4620110607,"AQ Gen Y","Premium Black",8,347.8030,2782.42
2021-01-01,A4620110608,"AQ Gen Y","Premium Misty Green",22,363.0630,7987.39
2021-01-01,A4720110701,"AQ GEN Z","Standard Grey",11,367.7335,4045.07
2021-01-01,A4720110702,"AQ GEN Z","Standard Blue",31,371.4027,11513.48
2021-01-01,A4721110703,"AQ GEN Z","Standard Red",22,361.6496,7956.29
2021-01-01,A4721110704,"AQ GEN Z","Plus Grey",15,380.2153,5703.23
2021-01-01,A4721110705,"AQ GEN Z","Plus Blue",28,377.4069,10567.39
2021-01-01,A4918110101,"AQ BZ 101","Standard Grey",6,419.1936,2515.16
2021-01-01,A4918110102,"AQ BZ 101","Standard Blue",23,451.4881,10384.23
2021-01-01,A4918110103,"AQ BZ 101","Premium Black",16,428.1451,6850.32
2021-01-01,A4918110104,"AQ BZ 101","Premium Misty Green",16,460.2805,7364.49
2021-01-01,A5018110201,"AQ BZ Compact","Standard Grey",17,451.7049,7678.98
2021-01-01,A5018110202,"AQ BZ Compact","Standard Blue",14,462.5568,6475.80
2021-01-01,A5018110203,"AQ BZ Compact","Standard Red",24,452.1420,10851.41
2021-01-01,A5018110204,"AQ BZ Compact","Plus Grey",11,447.7337,4925.07
2021-01-01,A5018110205,"AQ BZ Compact","Plus Blue",15,486.1763,7292.64
2021-01-01,A5018110206,"AQ BZ Compact","Plus Red",22,475.5544,10462.20
2021-01-01,A5018110207,"AQ BZ Compact","Premium Black",24,475.1904,11404.57
2021-01-01,A5019110208,"AQ BZ Compact","Premium Misty Green",11,467.3047,5140.35
2021-01-01,A5119110301,"AQ BZ Gen Y","Standard Grey",22,479.0441,10538.97
2021-01-01,A5119110302,"AQ BZ Gen Y","Standard Blue",20,474.3132,9486.26
2021-01-01,A5119110303,"AQ BZ Gen Y","Standard Red",12,474.3154,5691.78
2021-01-01,A5119110305,"AQ BZ Gen Y","Plus Blue",16,483.3813,7734.10
2021-01-01,A5119110306,"AQ BZ Gen Y","Plus Red",19,486.4857,9243.23
2021-01-01,A5119110307,"AQ BZ Gen Y","Premium Black",21,516.4580,10845.62
2021-01-01,A5119110308,"AQ BZ Gen Y","Premium Misty Green",7,512.5811,3588.07
2021-01-01,A5219110401,"AQ BZ Gen Z","Standard Grey",17,506.9644,8618.39
2021-01-01,A5219110402,"AQ BZ Gen Z","Standard Blue",13,490.1582,6372.06
2021-01-01,A5219110403,"AQ BZ Gen Z","Standard Red",13,525.8042,6835.45
2021-01-01,A5219110405,"AQ BZ Gen Z","Plus Blue",12,521.2603,6255.12
2021-01-01,A5219110406,"AQ BZ Gen Z","Plus Red",20,550.4597,11009.19
2021-01-01,A5219110407,"AQ BZ Gen Z","Premium Black",12,545.5931,6547.12
2021-01-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",27,533.0397,14392.07
2021-01-01,A5318110103,"AQ Gamer 1","Standard Black",14,584.9722,8189.61
2021-01-01,A5318110104,"AQ Gamer 1","Plus Firey Red",12,586.3824,7036.59
2021-01-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",11,551.3303,6064.63
2021-01-01,A5318110106,"AQ Gamer 1","Plus Black",16,565.8747,9054.00
2021-01-01,A5318110107,"AQ Gamer 1","Premium Black",11,571.6489,6288.14
2021-01-01,A5318110108,"AQ Gamer 1","Premium Misty Green",16,579.6609,9274.57
2021-01-01,A5419110201,"AQ Gamer 2","Standard Firey Red",4,585.0003,2340.00
2021-01-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",8,567.9271,4543.42
2021-01-01,A5419110203,"AQ Gamer 2","Standard Black",7,595.5711,4169.00
2021-01-01,A5419110204,"AQ Gamer 2","Plus Firey Red",5,602.9200,3014.60
2021-01-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",3,570.7578,1712.27
2021-01-01,A5419110206,"AQ Gamer 2","Plus Black",16,601.6398,9626.24
2021-01-01,A5419110207,"AQ Gamer 2","Premium Black",5,599.2302,2996.15
2021-01-01,A5419110208,"AQ Gamer 2","Premium Misty Green",10,608.4070,6084.07
2021-01-01,A5519110301,"AQ Gamer 3","Standard Firey Red",12,589.7411,7076.89
2021-01-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",12,605.8642,7270.37
2021-01-01,A5519110303,"AQ Gamer 3","Standard Black",15,604.2721,9064.08
2021-01-01,A5519110304,"AQ Gamer 3","Plus Firey Red",16,597.7704,9564.33
2021-01-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",12,632.4885,7589.86
2021-01-01,A5520110306,"AQ Gamer 3","Plus Black",10,639.6816,6396.82
2021-01-01,A5520110307,"AQ Gamer 3","Premium Black",17,609.7926,10366.47
2021-01-01,A5520110308,"AQ Gamer 3","Premium Misty Green",7,590.1159,4130.81
2021-01-01,A5620110401,"AQ Smash 1","Standard Firey Red",4,642.0698,2568.28
2021-01-01,A5620110402,"AQ Smash 1","Standard Cool Blue",14,593.8297,8313.62
2021-01-01,A5621110403,"AQ Smash 1","Standard Black",16,631.1855,10098.97
2021-01-01,A5621110404,"AQ Smash 1","Plus Firey Red",14,639.9614,8959.46
2021-01-01,A5621110405,"AQ Smash 1","Plus Cool Blue",14,601.8173,8425.44
2021-01-01,A5621110406,"AQ Smash 1","Plus Black",10,644.3777,6443.78
2021-01-01,A5621110407,"AQ Smash 1","Premium Black",8,655.7782,5246.23
2021-01-01,A5621110408,"AQ Smash 1","Premium Misty Green",3,657.2525,1971.76
2021-01-01,A5721110501,"AQ Smash 2","Standard Firey Red",14,649.6929,9095.70
2021-01-01,A5721110502,"AQ Smash 2","Standard Cool Blue",9,627.9938,5651.94
2021-01-01,A5721110503,"AQ Smash 2","Standard Black",14,678.3035,9496.25
2021-01-01,A5721110504,"AQ Smash 2","Plus Firey Red",12,655.8348,7870.02
2021-01-01,A5721110505,"AQ Smash 2","Plus Cool Blue",9,674.4272,6069.84
2021-01-01,A5721110506,"AQ Smash 2","Plus Black",3,720.5460,2161.64
2021-01-01,A5820110101,"AQ BZ Allin1","Standard 1",9,681.3022,6131.72
2021-01-01,A5820110102,"AQ BZ Allin1","Standard 2",10,697.5541,6975.54
2021-01-01,A5820110103,"AQ BZ Allin1","Standard 3",6,735.1465,4410.88
2021-01-01,A5820110104,"AQ BZ Allin1","Plus 1",28,690.4971,19333.92
2021-01-01,A5820110105,"AQ BZ Allin1","Plus 2",14,709.3926,9931.50
2021-01-01,A5820110106,"AQ BZ Allin1","Plus 3",8,692.5242,5540.19
2021-01-01,A5820110107,"AQ BZ Allin1","Premium 1",27,737.6775,19917.29
2021-01-01,A5821110108,"AQ BZ Allin1","Premium 2",22,746.7388,16428.25
2021-01-01,A6018110101,"AQ Home Allin1","Standard 1",3,800.4577,2401.37
2021-01-01,A6018110102,"AQ Home Allin1","Standard 2",2,764.0542,1528.11
2021-01-01,A6018110103,"AQ Home Allin1","Standard 3",1,770.9789,770.98
2021-01-01,A6018110104,"AQ Home Allin1","Plus 1",4,749.0987,2996.39
2021-01-01,A6018110105,"AQ Home Allin1","Plus 2",4,766.6472,3066.59
2021-01-01,A6018110106,"AQ Home Allin1","Plus 3",4,787.5874,3150.35
2021-01-01,A6019110107,"AQ Home Allin1","Premium 1",2,785.9918,1571.98
2021-01-01,A6019110108,"AQ Home Allin1","Premium 2",5,796.6606,3983.30
2021-01-01,A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",2,824.0889,1648.18
2021-01-01,A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",4,790.1040,3160.42
2021-01-01,A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",4,769.5635,3078.25
2021-01-01,A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",6,807.2638,4843.58
2021-01-01,A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",2,834.9812,1669.96
2021-01-01,A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",3,810.6034,2431.81
2021-01-01,A6218160101,"AQ Digit SSD",Standard,266,13.5941,3616.03
2021-01-01,A6218160102,"AQ Digit SSD",Plus,849,15.2481,12945.64
2021-01-01,A6219160103,"AQ Digit SSD",Premium,414,16.3003,6748.32
2021-01-01,A6319160201,"AQ Neuer SSD",Standard,944,17.3590,16386.90
2021-01-01,A6319160202,"AQ Neuer SSD",Plus,765,18.5733,14208.57
2021-01-01,A6319160203,"AQ Neuer SSD",Premium,784,19.3433,15165.15
2021-01-01,A6419160301,"AQ Clx1",Standard,1034,17.8043,18409.65
2021-01-01,A6419160302,"AQ Clx1",Plus,497,19.6723,9777.13
2021-01-01,A6419160303,"AQ Clx1",Premium,851,19.3342,16453.40
2021-01-01,A6519160401,"AQ Clx2",Standard,204,20.2889,4138.94
2021-01-01,A6520160402,"AQ Clx2",Plus,133,20.1650,2681.95
2021-01-01,A6520160403,"AQ Clx2",Premium,505,21.2830,10747.92
2021-01-01,A6620160501,"AQ Clx3",Standard,310,22.8530,7084.43
2021-01-01,A6720160103,"AQ Pen Drive 2 IN 1",Premium,810,4.4411,3597.29
2021-01-01,A6818160201,"AQ Pen Drive DRC",Standard,1014,2.9990,3040.99
2021-01-01,A6818160202,"AQ Pen Drive DRC",Plus,1250,3.8531,4816.38
2021-01-01,A6819160203,"AQ Pen Drive DRC",Premium,778,5.0984,3966.56
2021-01-01,A7118160101,"AQ Wi Power Dx1",Standard,122,29.6712,3619.89
2021-01-01,A7119160102,"AQ Wi Power Dx1",Plus,229,29.9264,6853.15
2021-01-01,A7119160103,"AQ Wi Power Dx1",Premium,239,28.7736,6876.89
2021-01-01,A7219160201,"AQ Wi Power Dx2",Standard,563,32.9575,18555.07
2021-01-01,A7220160202,"AQ Wi Power Dx2",Plus,593,35.2053,20876.74
2021-01-01,A7220160203,"AQ Wi Power Dx2",Premium,405,37.4784,15178.75
2021-01-01,A7321160301,"AQ Wi Power Dx3",Standard,132,40.7954,5384.99
2021-01-01,A7321160302,"AQ Wi Power Dx3",Plus,602,43.9446,26454.65
2021-01-01,A7321160303,"AQ Wi Power Dx3",Premium,510,42.8483,21852.63
2021-02-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,208,19.0573,3963.92
2021-02-01,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,77,21.4565,1652.15
2021-02-01,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,192,21.7795,4181.66
2021-02-01,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",141,22.9729,3239.18
2021-02-01,A0219150201,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Standard,112,23.6987,2654.25
2021-02-01,A0219150202,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Plus,155,24.7312,3833.34
2021-02-01,A0220150203,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Premium,121,23.6154,2857.46
2021-02-01,A0320150301,"AQ Zion Saga",Standard,184,23.7223,4364.90
2021-02-01,A0321150302,"AQ Zion Saga",Plus,42,27.1027,1138.31
2021-02-01,A0321150303,"AQ Zion Saga",Premium,119,28.0059,3332.70
2021-02-01,A0418150103,"AQ Mforce Gen X","Standard 3",68,19.5235,1327.60
